name_x,station_id_x,name_y,station_id_y,distance_miles
Rainey St @ Cummings,2707,Toomey Rd @ South Lamar,2712,1.2093922606210874
Rainey St @ Cummings,2707,Republic Square @ Guadalupe & 4th St.,2550,0.9261895800273923
Rainey St @ Cummings,2707,San Jacinto & 8th Street,2562,0.918217106029955
Rainey St @ Cummings,2707,South Congress & Academy,2570,0.5753665413648493
Rainey St @ Cummings,2707,Riverside @ S. Lamar,2575,1.1702438259345376
Rainey St @ Cummings,2707,11th & San Jacinto,3291,1.114407590297234
Rainey St @ Cummings,2707,Republic Square @ Federal Courthouse Plaza,3455,0.946657774095488
Rainey St @ Cummings,2707,Lavaca & 6th,1007,0.9590079919356124
Rainey St @ Cummings,2707,East 6th & Pedernales St.,2544,1.514868159747833
Rainey St @ Cummings,2707,East 6th at Robert Martinez,2822,1.2840847232471932
Rainey St @ Cummings,2707,East 4th & Chicon,3292,1.0023593094130705
Rainey St @ Cummings,2707,East 2nd & Pedernales,3293,1.3857900953965838
Rainey St @ Cummings,2707,OFFICE/Main/Shop/Repair,1001,1.1069907189986024
Rainey St @ Cummings,2707,Palmer Auditorium,2567,0.8591821779204782
Rainey St @ Cummings,2707,Medina & East 6th,3660,0.7763913142194675
Rainey St @ Cummings,2707,Convention Center / 4th St. @ MetroRail,2498,0.6246320762840348
Rainey St @ Cummings,2707,Convention Center / 3rd & Trinity,2539,0.5839559614814753
Rainey St @ Cummings,2707,Davis at Rainey Street,2563,0.3139628624727297
Rainey St @ Cummings,2707,East 11th St. at Victory Grill,2568,1.1343963873598917
Rainey St @ Cummings,2707,East 11th St. & San Marcos,2569,1.100104174929124
Rainey St @ Cummings,2707,Barton Springs & Riverside,2502,0.5687044695331868
Rainey St @ Cummings,2707,ACC - West & 12th Street,2546,1.4973431039823273
Rainey St @ Cummings,2707,Barton Springs @ Kinney Ave,2711,1.3470028239425391
Rainey St @ Cummings,2707,6th & Navasota St.,1002,0.8681308062642074
Rainey St @ Cummings,2707,8th & Guadalupe,1003,1.1077345385820825
Rainey St @ Cummings,2707,Zilker Park West,1006,1.8368953641416423
Rainey St @ Cummings,2707,8th & Congress,2496,0.9727333471970239
Rainey St @ Cummings,2707,Capitol Station / Congress & 11th,2497,1.1611695137162041
Rainey St @ Cummings,2707,City Hall / Lavaca & 2nd,2499,0.7449759723486078
Rainey St @ Cummings,2707,Long Center @ South 1st & Riverside,2549,0.6418252778070548
Rainey St @ Cummings,2707,Pease Park,3464,1.898910780735343
Rainey St @ Cummings,2707,Bullock Museum @ Congress & MLK,2538,1.6976841465891144
Rainey St @ Cummings,2707,17th & Guadalupe,2540,1.6577526339341015
Rainey St @ Cummings,2707,Guadalupe & 21st,2547,1.94404966319349
Rainey St @ Cummings,2707,Capital Metro HQ - East 5th at Broadway,2823,1.7793756762891393
Rainey St @ Cummings,2707,East 7th & Pleasant Valley,3381,1.8082719945479144
Rainey St @ Cummings,2707,Brazos & 6th,3390,0.8158867419558976
Rainey St @ Cummings,2707,6th & Congress,3619,0.8751785402621562
Rainey St @ Cummings,2707,13th & San Antonio,3635,1.4354013892216424
Rainey St @ Cummings,2707,Boardwalk West,3687,0.1852106176823176
Rainey St @ Cummings,2707,2nd & Congress,2494,0.6130555038885851
Rainey St @ Cummings,2707,4th & Congress,2495,0.7643235870102504
Rainey St @ Cummings,2707,3rd & West,2552,1.0978649135462237
Rainey St @ Cummings,2707,5th & Bowie,2501,1.247621659132493
Rainey St @ Cummings,2707,5th & San Marcos,2564,0.7100241421341129
Rainey St @ Cummings,2707,State Capitol @ 14th & Colorado,2541,1.4330668915720237
Guadalupe & 6th,3294,West & 6th St.,2537,0.2699923582303509
Guadalupe & 6th,3294,Barton Springs Pool,2572,1.5278908343886908
Guadalupe & 6th,3294,ACC - Rio Grande & 12th,2545,0.47650406598948547
Guadalupe & 6th,3294,Red River & LBJ Library,1004,1.5524255260766004
Guadalupe & 6th,3294,Nueces @ 3rd,1008,0.24232986423923278
Guadalupe & 6th,3294,Republic Square,2500,0.15488391754343087
Guadalupe & 6th,3294,South Congress & Elizabeth,2504,1.411748950240754
Guadalupe & 6th,3294,Waller & 6th St.,2536,0.9891670261040898
Guadalupe & 6th,3294,Plaza Saltillo,2542,1.2198942826114592
Guadalupe & 6th,3294,UT West Mall @ Guadalupe,2548,1.1765571440265519
Guadalupe & 6th,3294,State Capitol Visitors Garage @ San Jacinto & 12th,2561,0.5684679730677276
Guadalupe & 6th,3294,Trinity & 6th Street,2565,0.42828747786030413
Guadalupe & 6th,3294,Pfluger Bridge @ W 2nd Street,2566,0.5336067316321251
Guadalupe & 6th,3294,Red River & 8th Street,2571,0.5836917353041328
Guadalupe & 6th,3294,Rainey @ River St,2576,0.8739585006095604
Guadalupe & 6th,3294,Rainey St @ Cummings,2707,0.9936753123040986
Guadalupe & 6th,3294,Guadalupe & 6th,3294,0.0
Guadalupe & 6th,3294,MoPac Pedestrian Bridge @ Veterans Drive,3377,1.489628961895957
Guadalupe & 6th,3294,South Congress & Barton Springs at the Austin American-Statesman,3513,0.7386185799697141
Guadalupe & 6th,3294,Nueces & 3rd,3621,0.23635795092896902
Guadalupe & 6th,3294,Congress & Cesar Chavez,3684,0.404417609553109
Guadalupe & 6th,3294,Henderson & 9th,3685,0.4295592555225107
Guadalupe & 6th,3294,Sterzing at Barton Springs,3686,1.1111973810905504
Guadalupe & 6th,3294,State Parking Garage @ Brazos & 18th,1005,0.8737713610617558
Guadalupe & 6th,3294,South Congress & James,2503,1.2587791040672316
Guadalupe & 6th,3294,Zilker Park,2574,1.3350655070509687
Guadalupe & 6th,3294,Toomey Rd @ South Lamar,2712,0.832524202563059
Guadalupe & 6th,3294,Republic Square @ Guadalupe & 4th St.,2550,0.1037257842460717
Guadalupe & 6th,3294,San Jacinto & 8th Street,2562,0.37907791372995514
Guadalupe & 6th,3294,South Congress & Academy,2570,1.1690864775262793
Guadalupe & 6th,3294,Riverside @ S. Lamar,2575,0.7021503309273653
Guadalupe & 6th,3294,11th & San Jacinto,3291,0.49748692224865443
Guadalupe & 6th,3294,Republic Square @ Federal Courthouse Plaza,3455,0.1551801011003133
Guadalupe & 6th,3294,Lavaca & 6th,1007,0.05878865594585413
Guadalupe & 6th,3294,East 6th & Pedernales St.,2544,2.0065417093347886
Guadalupe & 6th,3294,East 6th at Robert Martinez,2822,1.736008686546797
Guadalupe & 6th,3294,East 4th & Chicon,3292,1.4867087096112523
Guadalupe & 6th,3294,East 2nd & Pedernales,3293,2.0028506678776163
Guadalupe & 6th,3294,OFFICE/Main/Shop/Repair,1001,0.41789472910698416
Guadalupe & 6th,3294,Palmer Auditorium,2567,0.7795563528094731
Guadalupe & 6th,3294,Medina & East 6th,3660,0.9249524114726363
Guadalupe & 6th,3294,Convention Center / 4th St. @ MetroRail,2498,0.5217812345292697
Guadalupe & 6th,3294,Convention Center / 3rd & Trinity,2539,0.488912003593183
Guadalupe & 6th,3294,Davis at Rainey Street,2563,0.7695963898968478
Guadalupe & 6th,3294,East 11th St. at Victory Grill,2568,1.062543750667575
Guadalupe & 6th,3294,East 11th St. & San Marcos,2569,0.9252054614381363
Guadalupe & 6th,3294,Barton Springs & Riverside,2502,0.7327357538789979
Guadalupe & 6th,3294,ACC - West & 12th Street,2546,0.5070819993329387
Guadalupe & 6th,3294,Barton Springs @ Kinney Ave,2711,1.0208605383736467
Guadalupe & 6th,3294,6th & Navasota St.,1002,1.1111733414294254
Guadalupe & 6th,3294,8th & Guadalupe,1003,0.13857864276172263
Guadalupe & 6th,3294,Zilker Park West,1006,1.3377676319442535
Guadalupe & 6th,3294,8th & Congress,2496,0.263810557054047
Guadalupe & 6th,3294,Capitol Station / Congress & 11th,2497,0.38036917716466845
Guadalupe & 6th,3294,City Hall / Lavaca & 2nd,2499,0.3016426226916756
Guadalupe & 6th,3294,Long Center @ South 1st & Riverside,2549,0.7003550089450655
Guadalupe & 6th,3294,Pease Park,3464,0.9052732409043278
Guadalupe & 6th,3294,Bullock Museum @ Congress & MLK,2538,0.9158849804122411
Guadalupe & 6th,3294,17th & Guadalupe,2540,0.7642288455798018
Guadalupe & 6th,3294,Guadalupe & 21st,2547,1.0529053266668322
Guadalupe & 6th,3294,Capital Metro HQ - East 5th at Broadway,2823,2.3336579696547157
Guadalupe & 6th,3294,East 7th & Pleasant Valley,3381,2.247788307193661
Guadalupe & 6th,3294,Brazos & 6th,3390,0.29888195539390794
Guadalupe & 6th,3294,6th & Congress,3619,0.2094739582360154
Guadalupe & 6th,3294,13th & San Antonio,3635,0.4919990033520015
Guadalupe & 6th,3294,Boardwalk West,3687,1.024686777078466
Guadalupe & 6th,3294,2nd & Congress,2494,0.38099513412787606
Guadalupe & 6th,3294,4th & Congress,2495,0.23946712935496273
Guadalupe & 6th,3294,3rd & West,2552,0.3519788489798078
Guadalupe & 6th,3294,5th & Bowie,2501,0.42704947743933036
Guadalupe & 6th,3294,5th & San Marcos,2564,0.8658108834757959
Guadalupe & 6th,3294,State Capitol @ 14th & Colorado,2541,0.5824410932611599
MoPac Pedestrian Bridge @ Veterans Drive,3377,West & 6th St.,2537,1.220650114065959
MoPac Pedestrian Bridge @ Veterans Drive,3377,Barton Springs Pool,2572,0.7006398118559074
MoPac Pedestrian Bridge @ Veterans Drive,3377,ACC - Rio Grande & 12th,2545,1.3714203973434635
MoPac Pedestrian Bridge @ Veterans Drive,3377,Red River & LBJ Library,1004,2.6478012559702533
MoPac Pedestrian Bridge @ Veterans Drive,3377,Nueces @ 3rd,1008,1.3575129461206594
MoPac Pedestrian Bridge @ Veterans Drive,3377,Republic Square,2500,1.4191352674879658
MoPac Pedestrian Bridge @ Veterans Drive,3377,South Congress & Elizabeth,2504,2.1422615060173236
MoPac Pedestrian Bridge @ Veterans Drive,3377,Waller & 6th St.,2536,2.4777608502331305
MoPac Pedestrian Bridge @ Veterans Drive,3377,Plaza Saltillo,2542,2.7026750755504803
MoPac Pedestrian Bridge @ Veterans Drive,3377,UT West Mall @ Guadalupe,2548,1.8659210267048656
MoPac Pedestrian Bridge @ Veterans Drive,3377,State Capitol Visitors Garage @ San Jacinto & 12th,2561,1.9290598187860188
MoPac Pedestrian Bridge @ Veterans Drive,3377,Trinity & 6th Street,2565,1.9177924062193425
MoPac Pedestrian Bridge @ Veterans Drive,3377,Pfluger Bridge @ W 2nd Street,2566,1.0575529520586755
MoPac Pedestrian Bridge @ Veterans Drive,3377,Red River & 8th Street,2571,2.065569893652712
MoPac Pedestrian Bridge @ Veterans Drive,3377,Rainey @ River St,2576,2.188517165891556
MoPac Pedestrian Bridge @ Veterans Drive,3377,Rainey St @ Cummings,2707,2.2375763182403072
MoPac Pedestrian Bridge @ Veterans Drive,3377,Guadalupe & 6th,3294,1.489628961895957
MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,0.0
MoPac Pedestrian Bridge @ Veterans Drive,3377,South Congress & Barton Springs at the Austin American-Statesman,3513,1.8378233009489744
MoPac Pedestrian Bridge @ Veterans Drive,3377,Nueces & 3rd,3621,1.3622110585293206
MoPac Pedestrian Bridge @ Veterans Drive,3377,Congress & Cesar Chavez,3684,1.6971900009524425
MoPac Pedestrian Bridge @ Veterans Drive,3377,Henderson & 9th,3685,1.079153549583204
MoPac Pedestrian Bridge @ Veterans Drive,3377,Sterzing at Barton Springs,3686,0.8251946753871662
MoPac Pedestrian Bridge @ Veterans Drive,3377,State Parking Garage @ Brazos & 18th,1005,2.003891448384102
MoPac Pedestrian Bridge @ Veterans Drive,3377,South Congress & James,2503,2.0565089970404973
MoPac Pedestrian Bridge @ Veterans Drive,3377,Zilker Park,2574,0.6158603989672672
MoPac Pedestrian Bridge @ Veterans Drive,3377,Toomey Rd @ South Lamar,2712,1.0765318596220417
MoPac Pedestrian Bridge @ Veterans Drive,3377,Republic Square @ Guadalupe & 4th St.,2550,1.4757978264494191
MoPac Pedestrian Bridge @ Veterans Drive,3377,San Jacinto & 8th Street,2562,1.858405505891674
MoPac Pedestrian Bridge @ Veterans Drive,3377,South Congress & Academy,2570,2.0175840197850445
MoPac Pedestrian Bridge @ Veterans Drive,3377,Riverside @ S. Lamar,2575,1.0760152789850135
MoPac Pedestrian Bridge @ Veterans Drive,3377,11th & San Jacinto,3291,1.906992373495208
MoPac Pedestrian Bridge @ Veterans Drive,3377,Republic Square @ Federal Courthouse Plaza,3455,1.416974957119076
MoPac Pedestrian Bridge @ Veterans Drive,3377,Lavaca & 6th,1007,1.5484175858905402
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 6th & Pedernales St.,2544,3.49219209757885
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 6th at Robert Martinez,2822,3.2219058810968986
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 4th & Chicon,3292,2.9639341228939555
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 2nd & Pedernales,3293,3.4698217763050314
MoPac Pedestrian Bridge @ Veterans Drive,3377,OFFICE/Main/Shop/Repair,1001,1.8224352018922956
MoPac Pedestrian Bridge @ Veterans Drive,3377,Palmer Auditorium,2567,1.439428108731549
MoPac Pedestrian Bridge @ Veterans Drive,3377,Medina & East 6th,3660,2.4124337278792463
MoPac Pedestrian Bridge @ Veterans Drive,3377,Convention Center / 4th St. @ MetroRail,2498,1.9890641840204943
MoPac Pedestrian Bridge @ Veterans Drive,3377,Convention Center / 3rd & Trinity,2539,1.9342772633977652
MoPac Pedestrian Bridge @ Veterans Drive,3377,Davis at Rainey Street,2563,2.1484025166348233
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 11th St. at Victory Grill,2568,2.532818518551969
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 11th St. & San Marcos,2569,2.388836247750634
MoPac Pedestrian Bridge @ Veterans Drive,3377,Barton Springs & Riverside,2502,1.6942541569693035
MoPac Pedestrian Bridge @ Veterans Drive,3377,ACC - West & 12th Street,2546,1.3180332623081372
MoPac Pedestrian Bridge @ Veterans Drive,3377,Barton Springs @ Kinney Ave,2711,1.0278837308443465
MoPac Pedestrian Bridge @ Veterans Drive,3377,6th & Navasota St.,1002,2.599072627672896
MoPac Pedestrian Bridge @ Veterans Drive,3377,8th & Guadalupe,1003,1.4945181570546815
MoPac Pedestrian Bridge @ Veterans Drive,3377,Zilker Park West,1006,0.6174129935924485
MoPac Pedestrian Bridge @ Veterans Drive,3377,8th & Congress,2496,1.731881001814016
MoPac Pedestrian Bridge @ Veterans Drive,3377,Capitol Station / Congress & 11th,2497,1.740263118649524
MoPac Pedestrian Bridge @ Veterans Drive,3377,City Hall / Lavaca & 2nd,2499,1.56183337185317
MoPac Pedestrian Bridge @ Veterans Drive,3377,Long Center @ South 1st & Riverside,2549,1.617475543966415
MoPac Pedestrian Bridge @ Veterans Drive,3377,Pease Park,3464,1.1710740756367042
MoPac Pedestrian Bridge @ Veterans Drive,3377,Bullock Museum @ Congress & MLK,2538,1.9645781791088608
MoPac Pedestrian Bridge @ Veterans Drive,3377,17th & Guadalupe,2540,1.694990960875992
MoPac Pedestrian Bridge @ Veterans Drive,3377,Guadalupe & 21st,2547,1.8088956537847654
MoPac Pedestrian Bridge @ Veterans Drive,3377,Capital Metro HQ - East 5th at Broadway,2823,3.815847286421985
MoPac Pedestrian Bridge @ Veterans Drive,3377,East 7th & Pleasant Valley,3381,3.7373144062700274
MoPac Pedestrian Bridge @ Veterans Drive,3377,Brazos & 6th,3390,1.7869902491412926
MoPac Pedestrian Bridge @ Veterans Drive,3377,6th & Congress,3619,1.6989748520209196
MoPac Pedestrian Bridge @ Veterans Drive,3377,13th & San Antonio,3635,1.5221149359315067
MoPac Pedestrian Bridge @ Veterans Drive,3377,Boardwalk West,3687,2.158332994547476
MoPac Pedestrian Bridge @ Veterans Drive,3377,2nd & Congress,2494,1.7565401435353534
MoPac Pedestrian Bridge @ Veterans Drive,3377,4th & Congress,2495,1.684913455666093
MoPac Pedestrian Bridge @ Veterans Drive,3377,3rd & West,2552,1.1967796524469814
MoPac Pedestrian Bridge @ Veterans Drive,3377,5th & Bowie,2501,1.072261705974016
MoPac Pedestrian Bridge @ Veterans Drive,3377,5th & San Marcos,2564,2.349681108733896
MoPac Pedestrian Bridge @ Veterans Drive,3377,State Capitol @ 14th & Colorado,2541,1.722567910484888
South Congress & Barton Springs at the Austin American-Statesman,3513,West & 6th St.,2537,0.8713436991687374
South Congress & Barton Springs at the Austin American-Statesman,3513,Barton Springs Pool,2572,1.569510702987277
South Congress & Barton Springs at the Austin American-Statesman,3513,ACC - Rio Grande & 12th,2545,1.2127803415460747
South Congress & Barton Springs at the Austin American-Statesman,3513,Red River & LBJ Library,1004,2.124749710031269
South Congress & Barton Springs at the Austin American-Statesman,3513,Nueces @ 3rd,1008,0.6244328418841353
South Congress & Barton Springs at the Austin American-Statesman,3513,Republic Square,2500,0.6406422038332115
South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Elizabeth,2504,0.7011622830906887
South Congress & Barton Springs at the Austin American-Statesman,3513,Waller & 6th St.,2536,1.0172804488466745
South Congress & Barton Springs at the Austin American-Statesman,3513,Plaza Saltillo,2542,1.1358873191148506
South Congress & Barton Springs at the Austin American-Statesman,3513,UT West Mall @ Guadalupe,2548,1.901285005576133
South Congress & Barton Springs at the Austin American-Statesman,3513,State Capitol Visitors Garage @ San Jacinto & 12th,2561,1.1334804900792201
South Congress & Barton Springs at the Austin American-Statesman,3513,Trinity & 6th Street,2565,0.7322595586769723
South Congress & Barton Springs at the Austin American-Statesman,3513,Pfluger Bridge @ W 2nd Street,2566,0.8063896089258376
South Congress & Barton Springs at the Austin American-Statesman,3513,Red River & 8th Street,2571,0.8993341631670765
South Congress & Barton Springs at the Austin American-Statesman,3513,Rainey @ River St,2576,0.4086178494190591
South Congress & Barton Springs at the Austin American-Statesman,3513,Rainey St @ Cummings,2707,0.40636679575682505
South Congress & Barton Springs at the Austin American-Statesman,3513,Guadalupe & 6th,3294,0.7386185799697141
South Congress & Barton Springs at the Austin American-Statesman,3513,MoPac Pedestrian Bridge @ Veterans Drive,3377,1.8378233009489744
South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Barton Springs at the Austin American-Statesman,3513,0.0
South Congress & Barton Springs at the Austin American-Statesman,3513,Nueces & 3rd,3621,0.6244270533339464
South Congress & Barton Springs at the Austin American-Statesman,3513,Congress & Cesar Chavez,3684,0.34328899012675085
South Congress & Barton Springs at the Austin American-Statesman,3513,Henderson & 9th,3685,1.0266079456234558
South Congress & Barton Springs at the Austin American-Statesman,3513,Sterzing at Barton Springs,3686,1.1410689248114987
South Congress & Barton Springs at the Austin American-Statesman,3513,State Parking Garage @ Brazos & 18th,1005,1.5179550986668708
South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & James,2503,0.5449054914564629
South Congress & Barton Springs at the Austin American-Statesman,3513,Zilker Park,2574,1.4302726838177013
South Congress & Barton Springs at the Austin American-Statesman,3513,Toomey Rd @ South Lamar,2712,0.8033133425243026
South Congress & Barton Springs at the Austin American-Statesman,3513,Republic Square @ Guadalupe & 4th St.,2550,0.646828395072411
South Congress & Barton Springs at the Austin American-Statesman,3513,San Jacinto & 8th Street,2562,0.8231623802938497
South Congress & Barton Springs at the Austin American-Statesman,3513,South Congress & Academy,2570,0.450383805231367
South Congress & Barton Springs at the Austin American-Statesman,3513,Riverside @ S. Lamar,2575,0.7658267958230303
South Congress & Barton Springs at the Austin American-Statesman,3513,11th & San Jacinto,3291,1.0318032751446888
South Congress & Barton Springs at the Austin American-Statesman,3513,Republic Square @ Federal Courthouse Plaza,3455,0.6423464765918304
South Congress & Barton Springs at the Austin American-Statesman,3513,Lavaca & 6th,1007,0.7243831543624857
South Congress & Barton Springs at the Austin American-Statesman,3513,East 6th & Pedernales St.,2544,1.86429339539
South Congress & Barton Springs at the Austin American-Statesman,3513,East 6th at Robert Martinez,2822,1.6158192820522073
South Congress & Barton Springs at the Austin American-Statesman,3513,East 4th & Chicon,3292,1.33081533683622
South Congress & Barton Springs at the Austin American-Statesman,3513,East 2nd & Pedernales,3293,1.7622256256896829
South Congress & Barton Springs at the Austin American-Statesman,3513,OFFICE/Main/Shop/Repair,1001,0.9937278164979364
South Congress & Barton Springs at the Austin American-Statesman,3513,Palmer Auditorium,2567,0.4599498876771297
South Congress & Barton Springs at the Austin American-Statesman,3513,Medina & East 6th,3660,0.9529691777947527
South Congress & Barton Springs at the Austin American-Statesman,3513,Convention Center / 4th St. @ MetroRail,2498,0.6066370746067278
South Congress & Barton Springs at the Austin American-Statesman,3513,Convention Center / 3rd & Trinity,2539,0.5284484347086101
South Congress & Barton Springs at the Austin American-Statesman,3513,Davis at Rainey Street,2563,0.4635750910122609
South Congress & Barton Springs at the Austin American-Statesman,3513,East 11th St. at Victory Grill,2568,1.2742998455208858
South Congress & Barton Springs at the Austin American-Statesman,3513,East 11th St. & San Marcos,2569,1.195277294407144
South Congress & Barton Springs at the Austin American-Statesman,3513,Barton Springs & Riverside,2502,0.16878996399980598
South Congress & Barton Springs at the Austin American-Statesman,3513,ACC - West & 12th Street,2546,1.2378437933140694
South Congress & Barton Springs at the Austin American-Statesman,3513,Barton Springs @ Kinney Ave,2711,0.9457748520336643
South Congress & Barton Springs at the Austin American-Statesman,3513,6th & Navasota St.,1002,1.0991285727084246
South Congress & Barton Springs at the Austin American-Statesman,3513,8th & Guadalupe,1003,0.8729235810268767
South Congress & Barton Springs at the Austin American-Statesman,3513,Zilker Park West,1006,1.4317580604987192
South Congress & Barton Springs at the Austin American-Statesman,3513,8th & Congress,2496,0.8225967790859646
South Congress & Barton Springs at the Austin American-Statesman,3513,Capitol Station / Congress & 11th,2497,1.0175548259095772
South Congress & Barton Springs at the Austin American-Statesman,3513,City Hall / Lavaca & 2nd,2499,0.4417894973715169
South Congress & Barton Springs at the Austin American-Statesman,3513,Long Center @ South 1st & Riverside,2549,0.23727409818004672
South Congress & Barton Springs at the Austin American-Statesman,3513,Pease Park,3464,1.6139937123966803
South Congress & Barton Springs at the Austin American-Statesman,3513,Bullock Museum @ Congress & MLK,2538,1.5861013274518316
South Congress & Barton Springs at the Austin American-Statesman,3513,17th & Guadalupe,2540,1.4844800933358668
South Congress & Barton Springs at the Austin American-Statesman,3513,Guadalupe & 21st,2547,1.7763484577979927
South Congress & Barton Springs at the Austin American-Statesman,3513,Capital Metro HQ - East 5th at Broadway,2823,2.1486048772459685
South Congress & Barton Springs at the Austin American-Statesman,3513,East 7th & Pleasant Valley,3381,2.1505432267751297
South Congress & Barton Springs at the Austin American-Statesman,3513,Brazos & 6th,3390,0.6825308013504278
South Congress & Barton Springs at the Austin American-Statesman,3513,6th & Congress,3619,0.7015647660957709
South Congress & Barton Springs at the Austin American-Statesman,3513,13th & San Antonio,3635,1.2256351260626763
South Congress & Barton Springs at the Austin American-Statesman,3513,Boardwalk West,3687,0.3303498082514611
South Congress & Barton Springs at the Austin American-Statesman,3513,2nd & Congress,2494,0.41677947147006306
South Congress & Barton Springs at the Austin American-Statesman,3513,4th & Congress,2495,0.5623737105937137
South Congress & Barton Springs at the Austin American-Statesman,3513,3rd & West,2552,0.739989489488904
South Congress & Barton Springs at the Austin American-Statesman,3513,5th & Bowie,2501,0.8899731663181121
South Congress & Barton Springs at the Austin American-Statesman,3513,5th & San Marcos,2564,0.874663425976179
South Congress & Barton Springs at the Austin American-Statesman,3513,State Capitol @ 14th & Colorado,2541,1.2772449575368299
Nueces & 3rd,3621,West & 6th St.,2537,0.24706939157374508
Nueces & 3rd,3621,Barton Springs Pool,2572,1.3208990604217494
Nueces & 3rd,3621,ACC - Rio Grande & 12th,2545,0.6289175207842771
Nueces & 3rd,3621,Red River & LBJ Library,1004,1.787824197810406
Nueces & 3rd,3621,Nueces @ 3rd,1008,0.006326299489139039
Nueces & 3rd,3621,Republic Square,2500,0.08455747036579715
Nueces & 3rd,3621,South Congress & Elizabeth,2504,1.2451945798883497
Nueces & 3rd,3621,Waller & 6th St.,2536,1.1358095007803197
Nueces & 3rd,3621,Plaza Saltillo,2542,1.3482699776470386
Nueces & 3rd,3621,UT West Mall @ Guadalupe,2548,1.3694000247175968
Nueces & 3rd,3621,State Capitol Visitors Garage @ San Jacinto & 12th,2561,0.8033636785881081
Nueces & 3rd,3621,Trinity & 6th Street,2565,0.5961088234236646
Nueces & 3rd,3621,Pfluger Bridge @ W 2nd Street,2566,0.3321348281320216
Nueces & 3rd,3621,Red River & 8th Street,2571,0.7747193596390862
Nueces & 3rd,3621,Rainey @ River St,2576,0.8668006940938976
Nueces & 3rd,3621,Rainey St @ Cummings,2707,0.955895942127418
Nueces & 3rd,3621,Guadalupe & 6th,3294,0.23635795092896902
Nueces & 3rd,3621,MoPac Pedestrian Bridge @ Veterans Drive,3377,1.3622110585293206
Nueces & 3rd,3621,South Congress & Barton Springs at the Austin American-Statesman,3513,0.6244270533339464
Nueces & 3rd,3621,Nueces & 3rd,3621,0.0
Nueces & 3rd,3621,Congress & Cesar Chavez,3684,0.35578497041592627
Nueces & 3rd,3621,Henderson & 9th,3685,0.40524939706521174
Nueces & 3rd,3621,Sterzing at Barton Springs,3686,0.8933725303383773
Nueces & 3rd,3621,State Parking Garage @ Brazos & 18th,1005,1.1052354058576666
Nueces & 3rd,3621,South Congress & James,2503,1.098000211619049
Nueces & 3rd,3621,Zilker Park,2574,1.134278586142131
Nueces & 3rd,3621,Toomey Rd @ South Lamar,2712,0.5997295816111358
Nueces & 3rd,3621,Republic Square @ Guadalupe & 4th St.,2550,0.15130907759304257
Nueces & 3rd,3621,San Jacinto & 8th Street,2562,0.582964391081583
Nueces & 3rd,3621,South Congress & Academy,2570,1.0142644700369232
Nueces & 3rd,3621,Riverside @ S. Lamar,2575,0.47282502364853773
Nueces & 3rd,3621,11th & San Jacinto,3291,0.7279193320183828
Nueces & 3rd,3621,Republic Square @ Federal Courthouse Plaza,3455,0.08357717639650279
Nueces & 3rd,3621,Lavaca & 6th,1007,0.2753958937797506
Nueces & 3rd,3621,East 6th & Pedernales St.,2544,2.1379317697699194
Nueces & 3rd,3621,East 6th at Robert Martinez,2822,1.8687896028890414
Nueces & 3rd,3621,East 4th & Chicon,3292,1.6046998613230015
Nueces & 3rd,3621,East 2nd & Pedernales,3293,2.107675995455308
Nueces & 3rd,3621,OFFICE/Main/Shop/Repair,1001,0.6511472682728793
Nueces & 3rd,3621,Palmer Auditorium,2567,0.5588070776894514
Nueces & 3rd,3621,Medina & East 6th,3660,1.0678471507506786
Nueces & 3rd,3621,Convention Center / 4th St. @ MetroRail,2498,0.6326855131337883
Nueces & 3rd,3621,Convention Center / 3rd & Trinity,2539,0.572989905775274
Nueces & 3rd,3621,Davis at Rainey Street,2563,0.7989032145973116
Nueces & 3rd,3621,East 11th St. at Victory Grill,2568,1.2547725390000664
Nueces & 3rd,3621,East 11th St. & San Marcos,2569,1.1247381890008348
Nueces & 3rd,3621,Barton Springs & Riverside,2502,0.570683373018173
Nueces & 3rd,3621,ACC - West & 12th Street,2546,0.6412315053641342
Nueces & 3rd,3621,Barton Springs @ Kinney Ave,2711,0.7890863759070093
Nueces & 3rd,3621,6th & Navasota St.,1002,1.2535396013914857
Nueces & 3rd,3621,8th & Guadalupe,1003,0.3567392277840277
Nueces & 3rd,3621,Zilker Park West,1006,1.1368013028929367
Nueces & 3rd,3621,8th & Congress,2496,0.4851416445848927
Nueces & 3rd,3621,Capitol Station / Congress & 11th,2497,0.6167186815794021
Nueces & 3rd,3621,City Hall / Lavaca & 2nd,2499,0.2137732575237875
Nueces & 3rd,3621,Long Center @ South 1st & Riverside,2549,0.5213627959379632
Nueces & 3rd,3621,Pease Park,3464,0.9940708473230451
Nueces & 3rd,3621,Bullock Museum @ Congress & MLK,2538,1.1414686677631043
